image,text
data/ocr_india/images/plate_003825.jpg,BR48PFCH
data/ocr_india/images/plate_003826.jpg,DD96YQ8003
data/ocr_india/images/plate_003827.jpg,MZ7R0FO2344
data/ocr_india/images/plate_003828.jpg,PB5W3AS8714
data/ocr_india/images/plate_003829.jpg,MZ74JG1744
data/ocr_india/images/plate_003830.jpg,DL41KMCQ
data/ocr_india/images/plate_003831.jpg,KL49UJ7213
data/ocr_india/images/plate_003832.jpg,LA2Y0KH7031
data/ocr_india/images/plate_003833.jpg,UP47QF2168
data/ocr_india/images/plate_003834.jpg,OD5B9DV3375
data/ocr_india/images/plate_003835.jpg,WB4E3KK0991
data/ocr_india/images/plate_003836.jpg,LA14SY6432
data/ocr_india/images/plate_003837.jpg,MH6F8XW5971
data/ocr_india/images/plate_003838.jpg,WB75RUNK
data/ocr_india/images/plate_003839.jpg,CG82BG8070
data/ocr_india/images/plate_003840.jpg,UK91LY1790
data/ocr_india/images/plate_003841.jpg,SK74QQ4320
data/ocr_india/images/plate_003842.jpg,NL58YA9343
data/ocr_india/images/plate_003843.jpg,MZ60CT5644
data/ocr_india/images/plate_003844.jpg,AS2T5MV6905
data/ocr_india/images/plate_003845.jpg,JK07PPAW
data/ocr_india/images/plate_003846.jpg,HR99OIES
data/ocr_india/images/plate_003847.jpg,CG88OFPV
data/ocr_india/images/plate_003848.jpg,TR72TB9173
data/ocr_india/images/plate_003849.jpg,PY5M1CG7861
data/ocr_india/images/plate_003850.jpg,PB8A8EP1015
data/ocr_india/images/plate_003851.jpg,WB05VG9030
data/ocr_india/images/plate_003852.jpg,KL70NHHR
data/ocr_india/images/plate_003853.jpg,CH11GLNK
data/ocr_india/images/plate_003854.jpg,AS3P6FD2794
data/ocr_india/images/plate_003855.jpg,KL87QZ9463
data/ocr_india/images/plate_003856.jpg,DL22ZU3265
data/ocr_india/images/plate_003857.jpg,MZ01ZCGG
data/ocr_india/images/plate_003858.jpg,RJ57TF4404
data/ocr_india/images/plate_003859.jpg,NL7Z1ZB3952
data/ocr_india/images/plate_003860.jpg,PY59LHMW
data/ocr_india/images/plate_003861.jpg,JH9U2MW8186
data/ocr_india/images/plate_003862.jpg,PB84LN1641
data/ocr_india/images/plate_003863.jpg,PB86PR8082
data/ocr_india/images/plate_003864.jpg,TN90URAO
data/ocr_india/images/plate_003865.jpg,OD10OKKG
data/ocr_india/images/plate_003866.jpg,HR32TNEB
data/ocr_india/images/plate_003867.jpg,HP99OG8695
data/ocr_india/images/plate_003868.jpg,BR04PZ0936
data/ocr_india/images/plate_003869.jpg,AR51UC8145
data/ocr_india/images/plate_003870.jpg,LA06BI2727
data/ocr_india/images/plate_003871.jpg,MH3I6BZ0322
data/ocr_india/images/plate_003872.jpg,LA28TK7408
data/ocr_india/images/plate_003873.jpg,TR80WD6810
data/ocr_india/images/plate_003874.jpg,UP3I9UE0214
data/ocr_india/images/plate_003875.jpg,JK27HK7724
data/ocr_india/images/plate_003876.jpg,BR5P9CN2257
data/ocr_india/images/plate_003877.jpg,ML39DTHI
data/ocr_india/images/plate_003878.jpg,HR56BH7785
data/ocr_india/images/plate_003879.jpg,KL83DT6836
data/ocr_india/images/plate_003880.jpg,UP68MTEM
data/ocr_india/images/plate_003881.jpg,AP3W0TC8566
data/ocr_india/images/plate_003882.jpg,KA43LO7047
data/ocr_india/images/plate_003883.jpg,DL75YREE
data/ocr_india/images/plate_003884.jpg,ML1T1ZD2748
data/ocr_india/images/plate_003885.jpg,RJ3I5TU0842
data/ocr_india/images/plate_003886.jpg,PY92NGOA
data/ocr_india/images/plate_003887.jpg,DD24BR7593
data/ocr_india/images/plate_003888.jpg,ML61HL9031
data/ocr_india/images/plate_003889.jpg,NL45NV2832
data/ocr_india/images/plate_003890.jpg,KA22ZOFN
data/ocr_india/images/plate_003891.jpg,MP98KBPB
data/ocr_india/images/plate_003892.jpg,CH09MZBQ
data/ocr_india/images/plate_003893.jpg,PB04PK7425
data/ocr_india/images/plate_003894.jpg,GJ2O7ED7530
data/ocr_india/images/plate_003895.jpg,MZ90XZCS
data/ocr_india/images/plate_003896.jpg,UK9S8GS4039
data/ocr_india/images/plate_003897.jpg,CH9F6JG8533
data/ocr_india/images/plate_003898.jpg,UP39RX8177
data/ocr_india/images/plate_003899.jpg,UP74VO1305
data/ocr_india/images/plate_003900.jpg,RJ66BKPV
data/ocr_india/images/plate_003901.jpg,NL12OOXN
data/ocr_india/images/plate_003902.jpg,ML7T6EC2618
data/ocr_india/images/plate_003903.jpg,UP42LI4879
data/ocr_india/images/plate_003904.jpg,GA2V4EO3953
data/ocr_india/images/plate_003905.jpg,OD82DHNP
data/ocr_india/images/plate_003906.jpg,PY52ULTV
data/ocr_india/images/plate_003907.jpg,ML6W9JS7054
data/ocr_india/images/plate_003908.jpg,LD8V5AE6750
data/ocr_india/images/plate_003909.jpg,PY75OWVH
data/ocr_india/images/plate_003910.jpg,DN66NJTA
data/ocr_india/images/plate_003911.jpg,GA44SUGB
data/ocr_india/images/plate_003912.jpg,DL22BTTH
data/ocr_india/images/plate_003913.jpg,JK86AN1152
data/ocr_india/images/plate_003914.jpg,UK14LS4832
data/ocr_india/images/plate_003915.jpg,TN1N3UN4220
data/ocr_india/images/plate_003916.jpg,ML50SRVL
data/ocr_india/images/plate_003917.jpg,PB27FR3103
data/ocr_india/images/plate_003918.jpg,AP35SCSG
data/ocr_india/images/plate_003919.jpg,JH73HD2012
data/ocr_india/images/plate_003920.jpg,NL0U9ZZ1662
data/ocr_india/images/plate_003921.jpg,NL31NU1943
data/ocr_india/images/plate_003922.jpg,MZ33ZJ4725
data/ocr_india/images/plate_003923.jpg,NL51OI1098
data/ocr_india/images/plate_003924.jpg,JK5V1LE8578
data/ocr_india/images/plate_003925.jpg,UP04RV0243
data/ocr_india/images/plate_003926.jpg,UP95GCGL
data/ocr_india/images/plate_003927.jpg,WB84XN9935
data/ocr_india/images/plate_003928.jpg,JH48WX1135
data/ocr_india/images/plate_003929.jpg,MN1Q2NS3887
data/ocr_india/images/plate_003930.jpg,GA0Y7RT2364
data/ocr_india/images/plate_003931.jpg,TR9T2HK6777
data/ocr_india/images/plate_003932.jpg,PY13MA6773
data/ocr_india/images/plate_003933.jpg,DN66MEIC
data/ocr_india/images/plate_003934.jpg,KA38MXYA
data/ocr_india/images/plate_003935.jpg,HP52IEFB
data/ocr_india/images/plate_003936.jpg,JK7X9WB9014
data/ocr_india/images/plate_003937.jpg,CG00SBKV
data/ocr_india/images/plate_003938.jpg,WB08MR4647
data/ocr_india/images/plate_003939.jpg,HR74XZPN
data/ocr_india/images/plate_003940.jpg,UK39IFEG
data/ocr_india/images/plate_003941.jpg,NL94MKTU
data/ocr_india/images/plate_003942.jpg,JK72MF7889
data/ocr_india/images/plate_003943.jpg,OD89XU7622
data/ocr_india/images/plate_003944.jpg,CG1W2BN2286
data/ocr_india/images/plate_003945.jpg,MN45FPMH
data/ocr_india/images/plate_003946.jpg,TS19LV3053
data/ocr_india/images/plate_003947.jpg,CG6D2TK1906
data/ocr_india/images/plate_003948.jpg,JK7L5DB9600
data/ocr_india/images/plate_003949.jpg,DN40LE6522
data/ocr_india/images/plate_003950.jpg,PB50RVXU
data/ocr_india/images/plate_003951.jpg,DL30NI5909
data/ocr_india/images/plate_003952.jpg,MP6D2KX8201
data/ocr_india/images/plate_003953.jpg,PB45ST2082
data/ocr_india/images/plate_003954.jpg,DD48CM0279
data/ocr_india/images/plate_003955.jpg,GJ98MJOQ
data/ocr_india/images/plate_003956.jpg,ML43ASPJ
data/ocr_india/images/plate_003957.jpg,AS13VT0282
data/ocr_india/images/plate_003958.jpg,MH8Z3CQ2033
data/ocr_india/images/plate_003959.jpg,MN84BN6341
data/ocr_india/images/plate_003960.jpg,DL78XZTB
data/ocr_india/images/plate_003961.jpg,MZ2Z5IP0323
data/ocr_india/images/plate_003962.jpg,NL41HI8869
data/ocr_india/images/plate_003963.jpg,DL1F3TD4220
data/ocr_india/images/plate_003964.jpg,MN29TO9308
data/ocr_india/images/plate_003965.jpg,JK43AH9708
data/ocr_india/images/plate_003966.jpg,UP06JS8664
data/ocr_india/images/plate_003967.jpg,KL11KF6591
data/ocr_india/images/plate_003968.jpg,MN92YQFQ
data/ocr_india/images/plate_003969.jpg,UP66DQGD
data/ocr_india/images/plate_003970.jpg,ML32DCAU
data/ocr_india/images/plate_003971.jpg,MZ61VZAS
data/ocr_india/images/plate_003972.jpg,GJ43XA8263
data/ocr_india/images/plate_003973.jpg,TN1A2UD1749
data/ocr_india/images/plate_003974.jpg,KL4Q6YC0808
data/ocr_india/images/plate_003975.jpg,UP8M3DQ3531
data/ocr_india/images/plate_003976.jpg,JH17MDXU
data/ocr_india/images/plate_003977.jpg,KL8W3PH8430
data/ocr_india/images/plate_003978.jpg,HP18PXVC
data/ocr_india/images/plate_003979.jpg,MN59CN2154
data/ocr_india/images/plate_003980.jpg,DD35XP6837
data/ocr_india/images/plate_003981.jpg,JH34ETXC
data/ocr_india/images/plate_003982.jpg,AS32FTXY
data/ocr_india/images/plate_003983.jpg,AP69CHLZ
data/ocr_india/images/plate_003984.jpg,GA4B2ZA2841
data/ocr_india/images/plate_003985.jpg,HP59CT0422
data/ocr_india/images/plate_003986.jpg,ML4T6AG1322
data/ocr_india/images/plate_003987.jpg,CG84FR1631
data/ocr_india/images/plate_003988.jpg,UP10DE4714
data/ocr_india/images/plate_003989.jpg,DD44TV7848
data/ocr_india/images/plate_003990.jpg,UK82FA9071
data/ocr_india/images/plate_003991.jpg,PB41KZKU
data/ocr_india/images/plate_003992.jpg,DL1Z4NI7984
data/ocr_india/images/plate_003993.jpg,PB09EXUJ
data/ocr_india/images/plate_003994.jpg,DN4B2XN6864
data/ocr_india/images/plate_003995.jpg,PY28UCOY
data/ocr_india/images/plate_003996.jpg,ML40QB7532
data/ocr_india/images/plate_003997.jpg,MN2H1QA0570
data/ocr_india/images/plate_003998.jpg,MZ75IU2519
data/ocr_india/images/plate_003999.jpg,WB3T8QL9143
data/ocr_india/images/plate_004000.jpg,KL0I9DD1551
data/ocr_india/images/plate_004001.jpg,SK50HKTF
data/ocr_india/images/plate_004002.jpg,MN99TI2172
data/ocr_india/images/plate_004003.jpg,PB06QXGV
data/ocr_india/images/plate_004004.jpg,LD95CA7124
data/ocr_india/images/plate_004005.jpg,AR88FM7227
data/ocr_india/images/plate_004006.jpg,TS01LP4294
data/ocr_india/images/plate_004007.jpg,ML85SLZK
data/ocr_india/images/plate_004008.jpg,MP1B4WR9957
data/ocr_india/images/plate_004009.jpg,KL69SU9858
data/ocr_india/images/plate_004010.jpg,JK15IQ7793
data/ocr_india/images/plate_004011.jpg,HR45SB3877
data/ocr_india/images/plate_004012.jpg,ML46OZCI
data/ocr_india/images/plate_004013.jpg,HR72WJ2973
data/ocr_india/images/plate_004014.jpg,OD07PRFQ
data/ocr_india/images/plate_004015.jpg,CG3Z4SF6216
data/ocr_india/images/plate_004016.jpg,AP26YTUH
data/ocr_india/images/plate_004017.jpg,NL81LUGX
data/ocr_india/images/plate_004018.jpg,SK31CF3120
data/ocr_india/images/plate_004019.jpg,TS2A7TO0318
data/ocr_india/images/plate_004020.jpg,JH82RO5523
data/ocr_india/images/plate_004021.jpg,HR36EUGK
data/ocr_india/images/plate_004022.jpg,DD07YQ5343
data/ocr_india/images/plate_004023.jpg,WB57YO2566
data/ocr_india/images/plate_004024.jpg,SK54DV3740
data/ocr_india/images/plate_004025.jpg,MZ6D1RH6999
data/ocr_india/images/plate_004026.jpg,TS98SERF
data/ocr_india/images/plate_004027.jpg,WB5P3KH2895
data/ocr_india/images/plate_004028.jpg,UP33AM7644
data/ocr_india/images/plate_004029.jpg,HR7I9KY4403
data/ocr_india/images/plate_004030.jpg,HR62HV4641
data/ocr_india/images/plate_004031.jpg,RJ49KYWM
data/ocr_india/images/plate_004032.jpg,DN75KFUM
data/ocr_india/images/plate_004033.jpg,MH20LMMV
data/ocr_india/images/plate_004034.jpg,GA07XUBS
data/ocr_india/images/plate_004035.jpg,CH5T6FX5445
data/ocr_india/images/plate_004036.jpg,KA35YQJO
data/ocr_india/images/plate_004037.jpg,WB4E6FJ3704
data/ocr_india/images/plate_004038.jpg,PB2S2KO4110
data/ocr_india/images/plate_004039.jpg,BR57RJ1739
data/ocr_india/images/plate_004040.jpg,PY9P7FS1114
data/ocr_india/images/plate_004041.jpg,TS16EC3287
data/ocr_india/images/plate_004042.jpg,JK06ACAR
data/ocr_india/images/plate_004043.jpg,LD26UBOS
data/ocr_india/images/plate_004044.jpg,DN14HT2131
data/ocr_india/images/plate_004045.jpg,DL00XP0584
data/ocr_india/images/plate_004046.jpg,MP7U2NY6257
data/ocr_india/images/plate_004047.jpg,TN87DHMC
data/ocr_india/images/plate_004048.jpg,UP81QBWE
data/ocr_india/images/plate_004049.jpg,WB41XHRW
data/ocr_india/images/plate_004050.jpg,AS70WHYP
data/ocr_india/images/plate_004051.jpg,MN69ITHJ
data/ocr_india/images/plate_004052.jpg,CH5A0YV3870
data/ocr_india/images/plate_004053.jpg,MH43PJYJ
data/ocr_india/images/plate_004054.jpg,TN24HZYA
data/ocr_india/images/plate_004055.jpg,BR39CN1026
data/ocr_india/images/plate_004056.jpg,AP59AP7325
data/ocr_india/images/plate_004057.jpg,UP2M8EB8648
data/ocr_india/images/plate_004058.jpg,DL9B8SL3993
data/ocr_india/images/plate_004059.jpg,PY66QLJL
data/ocr_india/images/plate_004060.jpg,JH93PDBL
data/ocr_india/images/plate_004061.jpg,SK7G9HC6539
data/ocr_india/images/plate_004062.jpg,CH48FL0818
data/ocr_india/images/plate_004063.jpg,ML92YM6686
data/ocr_india/images/plate_004064.jpg,AP3X6TU6699
data/ocr_india/images/plate_004065.jpg,AR64VO3282
data/ocr_india/images/plate_004066.jpg,GA52EFJY
data/ocr_india/images/plate_004067.jpg,MP8U6NK8983
data/ocr_india/images/plate_004068.jpg,NL37DK6938
data/ocr_india/images/plate_004069.jpg,KL60RGLH
data/ocr_india/images/plate_004070.jpg,GJ44CTTY
data/ocr_india/images/plate_004071.jpg,GA48HS1028
data/ocr_india/images/plate_004072.jpg,JH5Z1DK2478
data/ocr_india/images/plate_004073.jpg,DD5L3NV0923
data/ocr_india/images/plate_004074.jpg,GJ76YBRO
data/ocr_india/images/plate_004075.jpg,CG93XZXW
data/ocr_india/images/plate_004076.jpg,WB80KV2970
data/ocr_india/images/plate_004077.jpg,DN11PQ8149
data/ocr_india/images/plate_004078.jpg,GJ97IYUY
data/ocr_india/images/plate_004079.jpg,NL98QA7094
data/ocr_india/images/plate_004080.jpg,JK3J4NW6108
data/ocr_india/images/plate_004081.jpg,PY7U5ZF5271
data/ocr_india/images/plate_004082.jpg,MN03WXTD
data/ocr_india/images/plate_004083.jpg,UP96LMWC
data/ocr_india/images/plate_004084.jpg,BR54EC4328
data/ocr_india/images/plate_004085.jpg,MP7R6TT4831
data/ocr_india/images/plate_004086.jpg,AP1U7LI7428
data/ocr_india/images/plate_004087.jpg,BR62LW9243
data/ocr_india/images/plate_004088.jpg,JK9G7ZD3539
data/ocr_india/images/plate_004089.jpg,CG0W8RO4249
data/ocr_india/images/plate_004090.jpg,JH96MAXT
data/ocr_india/images/plate_004091.jpg,AR65GCIR
data/ocr_india/images/plate_004092.jpg,OD4V5DB6578
data/ocr_india/images/plate_004093.jpg,JK73ESMN
data/ocr_india/images/plate_004094.jpg,GJ90QZXJ
data/ocr_india/images/plate_004095.jpg,CG33MT2641
data/ocr_india/images/plate_004096.jpg,UK95WWQP
data/ocr_india/images/plate_004097.jpg,JH64JBMT
data/ocr_india/images/plate_004098.jpg,CG4S8TJ9654
data/ocr_india/images/plate_004099.jpg,DL7U3GV4335
data/ocr_india/images/plate_004100.jpg,MN05PR7090
data/ocr_india/images/plate_004101.jpg,PY46QI1992
data/ocr_india/images/plate_004102.jpg,DL1V0QL4443
data/ocr_india/images/plate_004103.jpg,TS1A5SJ0516
data/ocr_india/images/plate_004104.jpg,NL51HYXD
data/ocr_india/images/plate_004105.jpg,GJ1A3SP9500
data/ocr_india/images/plate_004106.jpg,BR7W6AG9672
data/ocr_india/images/plate_004107.jpg,OD42OC9188
data/ocr_india/images/plate_004108.jpg,KL91FBQL
data/ocr_india/images/plate_004109.jpg,WB65BKWA
data/ocr_india/images/plate_004110.jpg,SK9S6UA7571
data/ocr_india/images/plate_004111.jpg,NL35PXIB
data/ocr_india/images/plate_004112.jpg,ML71CPQL
data/ocr_india/images/plate_004113.jpg,UP7E8YR0268
data/ocr_india/images/plate_004114.jpg,DD81PAWO
data/ocr_india/images/plate_004115.jpg,HR1I4XL0500
data/ocr_india/images/plate_004116.jpg,UK35EGGN
data/ocr_india/images/plate_004117.jpg,MH30QMQW
data/ocr_india/images/plate_004118.jpg,DN66TVNT
data/ocr_india/images/plate_004119.jpg,WB28JI5576
data/ocr_india/images/plate_004120.jpg,JH93ME8310
data/ocr_india/images/plate_004121.jpg,RJ7U5AR1689
data/ocr_india/images/plate_004122.jpg,BR37IGDB
data/ocr_india/images/plate_004123.jpg,TS57ZVKM
data/ocr_india/images/plate_004124.jpg,CH17KTFA
data/ocr_india/images/plate_004125.jpg,MH2N0WH5631
data/ocr_india/images/plate_004126.jpg,UK8R6BO2713
data/ocr_india/images/plate_004127.jpg,UK0J0ZD7308
data/ocr_india/images/plate_004128.jpg,DD14XJ9416
data/ocr_india/images/plate_004129.jpg,GJ6M8VL4110
data/ocr_india/images/plate_004130.jpg,OD39TP7564
data/ocr_india/images/plate_004131.jpg,TS1O4WY0495
data/ocr_india/images/plate_004132.jpg,RJ80WAGH
data/ocr_india/images/plate_004133.jpg,JK13OA7721
data/ocr_india/images/plate_004134.jpg,PB48FAVB
data/ocr_india/images/plate_004135.jpg,WB79SGLH
data/ocr_india/images/plate_004136.jpg,BR22GH4753
data/ocr_india/images/plate_004137.jpg,JH74LFCB
data/ocr_india/images/plate_004138.jpg,GA47WI2333
data/ocr_india/images/plate_004139.jpg,MP01XG1148
data/ocr_india/images/plate_004140.jpg,TN87PKSK
data/ocr_india/images/plate_004141.jpg,SK37DAGJ
data/ocr_india/images/plate_004142.jpg,PB68VXMX
data/ocr_india/images/plate_004143.jpg,UP31DBOY
data/ocr_india/images/plate_004144.jpg,CH5L3TI1979
data/ocr_india/images/plate_004145.jpg,MP47IMUL
data/ocr_india/images/plate_004146.jpg,OD49GB7038
data/ocr_india/images/plate_004147.jpg,CH29FGLW
data/ocr_india/images/plate_004148.jpg,KA0Q8XC8123
data/ocr_india/images/plate_004149.jpg,SK7I9US1077
data/ocr_india/images/plate_004150.jpg,MN2X7FI9426
data/ocr_india/images/plate_004151.jpg,MN94PKSJ
data/ocr_india/images/plate_004152.jpg,NL72TOWE
data/ocr_india/images/plate_004153.jpg,MZ53YXGL
data/ocr_india/images/plate_004154.jpg,SK13ZO8706
data/ocr_india/images/plate_004155.jpg,MZ6C7HO9996
data/ocr_india/images/plate_004156.jpg,TS26PIYR
data/ocr_india/images/plate_004157.jpg,HP4C3XP1612
data/ocr_india/images/plate_004158.jpg,HP61GU1221
data/ocr_india/images/plate_004159.jpg,OD16SM8382
data/ocr_india/images/plate_004160.jpg,PB31XGDX
data/ocr_india/images/plate_004161.jpg,JK29CK9346
data/ocr_india/images/plate_004162.jpg,WB98INJF
data/ocr_india/images/plate_004163.jpg,WB75NWOD
data/ocr_india/images/plate_004164.jpg,RJ02GHKB
data/ocr_india/images/plate_004165.jpg,WB81GA3095
data/ocr_india/images/plate_004166.jpg,MZ81VI4704
data/ocr_india/images/plate_004167.jpg,AS84GF1547
data/ocr_india/images/plate_004168.jpg,NL77DA0962
data/ocr_india/images/plate_004169.jpg,MP82XCPE
data/ocr_india/images/plate_004170.jpg,HR81FWVM
data/ocr_india/images/plate_004171.jpg,AP61JM8137
data/ocr_india/images/plate_004172.jpg,UP77JP7280
data/ocr_india/images/plate_004173.jpg,MZ66OUCB
data/ocr_india/images/plate_004174.jpg,LD8E7MW7432
data/ocr_india/images/plate_004175.jpg,AS7B3VC8026
data/ocr_india/images/plate_004176.jpg,OD36LEZE
data/ocr_india/images/plate_004177.jpg,TS34INOP
data/ocr_india/images/plate_004178.jpg,UK70DK8227
data/ocr_india/images/plate_004179.jpg,TR98DJ0685
data/ocr_india/images/plate_004180.jpg,AR89LV0501
data/ocr_india/images/plate_004181.jpg,CG17EK1144
data/ocr_india/images/plate_004182.jpg,LD2Z3CI4687
data/ocr_india/images/plate_004183.jpg,TN91WHHS
data/ocr_india/images/plate_004184.jpg,DN9Q5NL3833
data/ocr_india/images/plate_004185.jpg,GA4D2KU7294
data/ocr_india/images/plate_004186.jpg,TR0V0OY1676
data/ocr_india/images/plate_004187.jpg,HP9H2IS5483
data/ocr_india/images/plate_004188.jpg,HR50UR0034
data/ocr_india/images/plate_004189.jpg,KA58EI0110
data/ocr_india/images/plate_004190.jpg,SK5E5UX8227
data/ocr_india/images/plate_004191.jpg,UK23JT1290
data/ocr_india/images/plate_004192.jpg,KA8A1GY8722
data/ocr_india/images/plate_004193.jpg,PB1R1LS5945
data/ocr_india/images/plate_004194.jpg,MZ67EK3922
data/ocr_india/images/plate_004195.jpg,JK57WCFA
data/ocr_india/images/plate_004196.jpg,LD6A4YZ0210
data/ocr_india/images/plate_004197.jpg,AS60TMTA
data/ocr_india/images/plate_004198.jpg,HP94JA9111
data/ocr_india/images/plate_004199.jpg,ML1P3PT2920
data/ocr_india/images/plate_004200.jpg,JK05DE1010
data/ocr_india/images/plate_004201.jpg,JH91CXZB
data/ocr_india/images/plate_004202.jpg,UP35ZT6016
data/ocr_india/images/plate_004203.jpg,GA70PKHG
data/ocr_india/images/plate_004204.jpg,NL4A1VV2919
data/ocr_india/images/plate_004205.jpg,AR57BPVQ
data/ocr_india/images/plate_004206.jpg,OD4I9MN3762
data/ocr_india/images/plate_004207.jpg,KL15IX0881
data/ocr_india/images/plate_004208.jpg,DN34XS5145
data/ocr_india/images/plate_004209.jpg,LD96EYKP
data/ocr_india/images/plate_004210.jpg,HP98ZUJG
data/ocr_india/images/plate_004211.jpg,GA4U9ZK2228
data/ocr_india/images/plate_004212.jpg,GJ6W8VH5435
data/ocr_india/images/plate_004213.jpg,OD0U1WK8914
data/ocr_india/images/plate_004214.jpg,LD01BOWY
data/ocr_india/images/plate_004215.jpg,UP52WE1944
data/ocr_india/images/plate_004216.jpg,GA64JUIG
data/ocr_india/images/plate_004217.jpg,TS16RTAH
data/ocr_india/images/plate_004218.jpg,UK60LE5165
data/ocr_india/images/plate_004219.jpg,TN8W8ND6053
data/ocr_india/images/plate_004220.jpg,NL87PZ4640
data/ocr_india/images/plate_004221.jpg,SK7P6VK1069
data/ocr_india/images/plate_004222.jpg,JK68MV2981
data/ocr_india/images/plate_004223.jpg,DN02CD1931
data/ocr_india/images/plate_004224.jpg,AR95CMTT
data/ocr_india/images/plate_004225.jpg,AS1A8EK1633
data/ocr_india/images/plate_004226.jpg,BR19XM9305
data/ocr_india/images/plate_004227.jpg,KA73ZJ3224
data/ocr_india/images/plate_004228.jpg,HR2G2ZU6952
data/ocr_india/images/plate_004229.jpg,DD56UCXM
data/ocr_india/images/plate_004230.jpg,MZ89MZOQ
data/ocr_india/images/plate_004231.jpg,AS4E7MU2362
data/ocr_india/images/plate_004232.jpg,PB20JN9969
data/ocr_india/images/plate_004233.jpg,NL5P4HO6337
data/ocr_india/images/plate_004234.jpg,KA23RH5635
data/ocr_india/images/plate_004235.jpg,MN47NSKS
data/ocr_india/images/plate_004236.jpg,UP8B1XB5514
data/ocr_india/images/plate_004237.jpg,MN5Q3LJ7260
data/ocr_india/images/plate_004238.jpg,AS9S8PB7857
data/ocr_india/images/plate_004239.jpg,DD93DYNN
data/ocr_india/images/plate_004240.jpg,WB1P9LA4443
data/ocr_india/images/plate_004241.jpg,MN57BJ4898
data/ocr_india/images/plate_004242.jpg,SK67IT5000
data/ocr_india/images/plate_004243.jpg,GJ73WOOC
data/ocr_india/images/plate_004244.jpg,BR19UA8481
data/ocr_india/images/plate_004245.jpg,MZ8K0CJ3102
data/ocr_india/images/plate_004246.jpg,NL3Z1UX5306
data/ocr_india/images/plate_004247.jpg,KA11ECHR
data/ocr_india/images/plate_004248.jpg,DD11RU7868
data/ocr_india/images/plate_004249.jpg,CH72VP3848
data/ocr_india/images/plate_004250.jpg,DL8R8QM1379
data/ocr_india/images/plate_004251.jpg,DD11MJUB
data/ocr_india/images/plate_004252.jpg,HP2K7NQ9158
data/ocr_india/images/plate_004253.jpg,UK65YKSR
data/ocr_india/images/plate_004254.jpg,TR7S0BK3676
data/ocr_india/images/plate_004255.jpg,LA6N7XN8242
data/ocr_india/images/plate_004256.jpg,MZ1W8RE5116
data/ocr_india/images/plate_004257.jpg,AS8J7MX1062
data/ocr_india/images/plate_004258.jpg,DD38EMDV
data/ocr_india/images/plate_004259.jpg,DL83CI0228
data/ocr_india/images/plate_004260.jpg,SK59ASXG
data/ocr_india/images/plate_004261.jpg,GJ67MIKB
data/ocr_india/images/plate_004262.jpg,BR40HPPQ
data/ocr_india/images/plate_004263.jpg,TS13WJ7722
data/ocr_india/images/plate_004264.jpg,AR8Q8JG7903
data/ocr_india/images/plate_004265.jpg,AR0S7VT6905
data/ocr_india/images/plate_004266.jpg,CG50IN5252
data/ocr_india/images/plate_004267.jpg,AS3V8OF9976
data/ocr_india/images/plate_004268.jpg,TS6R3MW9897
data/ocr_india/images/plate_004269.jpg,TR6S2PM3407
data/ocr_india/images/plate_004270.jpg,AR1H4FL3781
data/ocr_india/images/plate_004271.jpg,MN44JTDN
data/ocr_india/images/plate_004272.jpg,UK8K3FQ7276
data/ocr_india/images/plate_004273.jpg,KL96ZN7524
data/ocr_india/images/plate_004274.jpg,DD3Y0CV6176
data/ocr_india/images/plate_004275.jpg,AP86MI7631
data/ocr_india/images/plate_004276.jpg,KL99TI6749
data/ocr_india/images/plate_004277.jpg,JH69JAOO
data/ocr_india/images/plate_004278.jpg,CG65KTGV
data/ocr_india/images/plate_004279.jpg,UK48WG0546
data/ocr_india/images/plate_004280.jpg,HP4Z6TG7687
data/ocr_india/images/plate_004281.jpg,JH53CHXY
data/ocr_india/images/plate_004282.jpg,WB39GX4203
data/ocr_india/images/plate_004283.jpg,CG03CJPE
data/ocr_india/images/plate_004284.jpg,GA75MH1450
data/ocr_india/images/plate_004285.jpg,MZ41TKZV
data/ocr_india/images/plate_004286.jpg,GA53XIST
data/ocr_india/images/plate_004287.jpg,GJ82IM7099
data/ocr_india/images/plate_004288.jpg,NL95VBZN
data/ocr_india/images/plate_004289.jpg,HR49FW6657
data/ocr_india/images/plate_004290.jpg,LD39XVHF
data/ocr_india/images/plate_004291.jpg,KA53PHQK
data/ocr_india/images/plate_004292.jpg,ML05VY3963
data/ocr_india/images/plate_004293.jpg,JK3J2LL8913
data/ocr_india/images/plate_004294.jpg,CH34SM1209
data/ocr_india/images/plate_004295.jpg,MH7L4II1248
data/ocr_india/images/plate_004296.jpg,DN1V8XH2792
data/ocr_india/images/plate_004297.jpg,LA2T2SM0149
data/ocr_india/images/plate_004298.jpg,MP3C8FF1532
data/ocr_india/images/plate_004299.jpg,OD5W7JG9139
data/ocr_india/images/plate_004300.jpg,OD21YY2335
data/ocr_india/images/plate_004301.jpg,TR43CC5556
data/ocr_india/images/plate_004302.jpg,CH2D8NL4540
data/ocr_india/images/plate_004303.jpg,MZ06TJ7647
data/ocr_india/images/plate_004304.jpg,AP3L9OC8011
data/ocr_india/images/plate_004305.jpg,TR6M9QF7874
data/ocr_india/images/plate_004306.jpg,MZ89BXTH
data/ocr_india/images/plate_004307.jpg,PY67EJ0778
data/ocr_india/images/plate_004308.jpg,KL7P9YJ0121
